what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226244245187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226244272359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244273984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244275187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244279296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244286968
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226244300750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226244310671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226244316781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226244318171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244319187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244320312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244320343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244321156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244327984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244343125
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226244346687
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226244362265
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226244377640
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226244386156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244393203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244394296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244403937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226244422984
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226244437625
