what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226249927015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249927609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249929781
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249929968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249950078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249965515
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249966046
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249966156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249970328
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249971390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249971468
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249971484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250027515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1226250027531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250034687
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250119593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250137125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250137937
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250141078
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250142375
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250142375
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226250143093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250177765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226250190687
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226250192343
