what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163179750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163183328
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226163183359
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226163191046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163202593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163524375
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1226163526765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163555375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163605062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226163621500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163725890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163754656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226163765203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163776437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226163777953
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226163777984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226163786468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226163787484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164095312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164301515
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226164329390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164375343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164375343
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164375453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226164387796
