what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166872093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166872187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226166877328
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166899296
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166900828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166905812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166907875
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166910140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226166916437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1226166919078
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226166936625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166937328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166937484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226166969187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166971093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166977718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166984000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226166996453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226167004968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226167013156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226167014500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226167018328
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226167023281
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1226167023390
opened,editor,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor,1226167023562
