what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234991062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234992296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234993375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234994875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234996921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226234997765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235000812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235000828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235000890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235019375
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1226235019531
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226235022296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235025296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235033421
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1226235033453
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226235033453
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.closeProject,1226235038046
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.closeProject,1226235042500
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226235042859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235044187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235063781
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235065515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235066796
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226235074343
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226235074453
