what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239797984
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239798343
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1226239809046
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1226239810640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239814500
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1226239815875
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226239817562
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226239822687
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226239825890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239827000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239828625
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239843890
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226239845750
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1226239858375
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239859562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239861906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239863703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239871312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239871328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239871390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239933906
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239934656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239936468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226240052515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226240071046
