what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226165817750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226165818468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165818687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165820703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165838968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165840734
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226165843359
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Terminate,1226165843734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165847046
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165854140
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1226165887140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226165897953
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1226165907078
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226165907171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165914609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165918062
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepInto,1226165918234
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1226165918375
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepReturn,1226165920906
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226165923609
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226165924406
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1226165928843
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.VariableView,1226165930984
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165940218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226165940218
