what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226249326812
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249338375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249338406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249338531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249359734
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1226249361218
opened,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226249361375
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226249361640
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.manifest.ManifestEditor,1226249388265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249389078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249390046
activated,editor,org.eclipse.wst.xml.ui,1.0.410.v200809120143,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1226249390234
closed,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.manifest.ManifestEditor,1226249390265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249393875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249396078
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249396234
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249434906
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226249436796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249438937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249458703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249458781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249500515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249501687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249501687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226249506296
