what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160244218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160332843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226160338531
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.active.elements,1226160342703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160351921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160371609
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226160389671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226160392156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160393531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160395187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160400937
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160409906
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160412234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160415062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160454203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160461015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226160512406
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160513046
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160513109
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160513171
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160513234
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160516062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1226160545062
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226160546734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226160550578
