what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226235076031
opened,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226235079625
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226235079718
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1226235105765
opened,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226235106765
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.resources.ResourcesEditor,1226235106828
activated,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.layout.LayoutEditor,1226235111203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226235129312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239079734
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239081078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239081093
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239081187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239082953
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226239087015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1226239089984
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226239092125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226239108765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239120812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239151281
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239158906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1226239168015
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226239169734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239173484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226239175656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226239178796
