what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162322562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162333265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162334953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1226162340625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162347031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162348796
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162349234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162349531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162395312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162398140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162398531
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162399218
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162624828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162626140
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162626671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162627156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162799640
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1226162800640
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1226162805656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1226162819000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1226162823421
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162827859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162828906
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1226162836468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1226162842671
